                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    427,                 1.1266,                0.81031,                 1.3627,                0.92977,                0.90403,                0.96445,                 0.7848,                0.79706,                0.62777,                 1.1775,              0.0057826,              0.0057826,              0.0057826
                    428,                  1.106,                0.81678,                 1.3612,                0.95706,                 0.9238,                0.96699,                0.78639,                0.83389,                 0.5409,                 1.1958,              0.0057727,              0.0057727,              0.0057727
                    429,                 1.1122,                0.79086,                 1.3423,                0.92612,                0.93197,                0.95676,                0.75163,                0.92636,                   0.58,                 1.2746,              0.0057628,              0.0057628,              0.0057628
                    430,                 1.1359,                 0.7746,                 1.3778,                0.97497,                0.92915,                0.96226,                0.71943,                0.99435,                0.58131,                 1.3221,              0.0057529,              0.0057529,              0.0057529
                    431,                 1.0712,                0.76052,                 1.3599,                0.99495,                 0.9565,                0.96709,                0.74298,                0.92973,                  0.552,                 1.2663,               0.005743,               0.005743,               0.005743
                    432,                 1.0413,                0.75397,                 1.3288,                0.99175,                 0.9697,                0.96676,                0.76977,                0.83935,                0.53647,                  1.193,              0.0057331,              0.0057331,              0.0057331
                    433,                 1.0762,                0.77878,                 1.3295,                0.98088,                 0.9697,                0.96561,                0.76959,                0.78808,                0.57322,                 1.1632,              0.0057232,              0.0057232,              0.0057232
                    434,                  1.004,                0.72896,                 1.2999,                0.97293,                 0.9697,                0.96537,                0.77437,                0.77468,                0.63354,                 1.1517,              0.0057133,              0.0057133,              0.0057133
                    435,                 1.0422,                0.72474,                 1.2833,                0.98493,                 0.9697,                0.96551,                 0.7776,                0.76422,                0.59661,                   1.14,              0.0057034,              0.0057034,              0.0057034
                    436,                 1.0796,                0.76764,                 1.3545,                0.97905,                0.95895,                0.96655,                0.78369,                0.81483,                0.54044,                 1.1762,              0.0056935,              0.0056935,              0.0056935
                    437,                 1.1614,                0.80828,                 1.3879,                0.97991,                0.92139,                0.95425,                0.74348,                0.90478,                0.60225,                 1.2547,              0.0056836,              0.0056836,              0.0056836
                    438,                 1.1263,                0.76232,                 1.3794,                0.94421,                0.88994,                0.94227,                0.71064,                0.96702,                0.70131,                 1.3134,              0.0056737,              0.0056737,              0.0056737
                    439,                 1.0785,                0.81595,                 1.3193,                0.95853,                0.89652,                0.95276,                0.71201,                 0.9745,                0.63776,                 1.3262,              0.0056638,              0.0056638,              0.0056638
                    440,                 1.2438,                  0.917,                 1.4681,                0.99383,                0.94432,                0.96585,                0.72886,                0.95222,                0.53827,                 1.3005,              0.0056539,              0.0056539,              0.0056539
                    441,                 1.0438,                0.81228,                  1.327,                0.96514,                 0.9697,                0.96538,                0.73931,                0.90093,                0.55577,                 1.2553,               0.005644,               0.005644,               0.005644
                    442,                0.95804,                0.69106,                 1.2493,                0.93344,                0.90244,                0.93228,                0.70194,                0.98401,                0.79816,                 1.3268,              0.0056341,              0.0056341,              0.0056341
                    443,                 1.0848,                0.78192,                   1.35,                0.86161,                 0.9317,                0.92607,                0.64558,                 1.1165,                0.87694,                 1.4631,              0.0056242,              0.0056242,              0.0056242
                    444,                 1.0795,                0.67688,                 1.3247,                0.92428,                0.93663,                0.94827,                0.70079,                 1.0305,                0.68892,                  1.352,              0.0056143,              0.0056143,              0.0056143
                    445,                 1.0822,                0.75877,                 1.3194,                0.97399,                0.96662,                0.96545,                0.74865,                0.91141,                0.51781,                 1.2502,              0.0056044,              0.0056044,              0.0056044
                    446,                 1.1237,                0.81638,                 1.3376,                0.93161,                0.93973,                0.95836,                0.77137,                0.84491,                0.56276,                 1.2148,              0.0055945,              0.0055945,              0.0055945
                    447,                0.94378,                0.68481,                 1.2381,                0.82416,                0.88656,                  0.929,                0.74365,                0.83541,                0.74696,                 1.2208,              0.0055846,              0.0055846,              0.0055846
                    448,                 1.0593,                0.71236,                 1.2611,                0.89894,                0.86027,                0.95005,                0.75588,                0.89163,                0.73907,                 1.2549,              0.0055747,              0.0055747,              0.0055747
                    449,                 1.0135,                0.71352,                 1.2764,                0.93087,                0.90848,                0.96232,                0.76768,                0.88972,                0.63867,                 1.2575,              0.0055648,              0.0055648,              0.0055648
                    450,                 1.0666,                0.72851,                  1.309,                0.97377,                0.89479,                0.96705,                0.78057,                0.83007,                0.58334,                 1.2185,              0.0055549,              0.0055549,              0.0055549
                    451,                 1.0302,                0.73902,                  1.317,                0.98973,                0.96699,                0.97233,                0.80207,                0.77044,                0.50613,                 1.1722,               0.005545,               0.005545,               0.005545
                    452,                 1.0364,                 0.7176,                  1.319,                0.92984,                0.96048,                0.96918,                0.79915,                0.76634,                0.57233,                 1.1703,              0.0055351,              0.0055351,              0.0055351
                    453,                 1.1028,                0.79553,                 1.3047,                0.78538,                0.84642,                0.92859,                0.73745,                 0.7986,                 1.0027,                 1.2103,              0.0055252,              0.0055252,              0.0055252
                    454,                 1.0915,                0.80605,                 1.3424,                0.74726,                0.82236,                0.89773,                0.69587,                0.86165,                 1.2792,                 1.2351,              0.0055153,              0.0055153,              0.0055153
                    455,                 1.0952,                0.75084,                 1.3606,                0.75832,                0.87109,                0.92042,                0.73398,                0.78727,                 1.0528,                 1.1776,              0.0055054,              0.0055054,              0.0055054
                    456,                 1.0398,                0.74924,                 1.2885,                0.87312,                0.90725,                0.96877,                0.80497,                0.72002,                0.73477,                 1.1275,              0.0054955,              0.0054955,              0.0054955
                    457,                 1.0749,                0.76465,                 1.2952,                 0.9116,                 0.9662,                0.97267,                0.81004,                0.72537,                0.53997,                 1.1213,              0.0054856,              0.0054856,              0.0054856
                    458,                  1.039,                 0.7069,                 1.2909,                0.97733,                0.95346,                0.97325,                0.80909,                0.72376,                0.46554,                 1.1223,              0.0054757,              0.0054757,              0.0054757
                    459,                 1.0006,                0.66974,                 1.2723,                0.98379,                 0.9697,                   0.97,                0.80612,                0.70889,                0.44629,                 1.1248,              0.0054658,              0.0054658,              0.0054658
                    460,                 1.0002,                0.65651,                 1.2616,                0.98676,                0.95317,                0.98001,                0.79663,                0.75434,                0.53666,                 1.1675,              0.0054559,              0.0054559,              0.0054559
                    461,                 1.0441,                0.71312,                 1.3087,                0.99314,                0.96114,                0.98125,                0.77753,                0.82816,                0.55759,                 1.2125,               0.005446,               0.005446,               0.005446
                    462,                 1.0742,                0.74055,                 1.3426,                0.98417,                 0.9697,                0.97332,                0.77948,                0.81472,                0.48262,                 1.1809,              0.0054361,              0.0054361,              0.0054361
                    463,                 1.0166,                0.72641,                 1.2871,                0.97752,                0.96891,                0.96789,                0.79156,                0.77565,                0.47051,                 1.1541,              0.0054262,              0.0054262,              0.0054262
                    464,                0.99956,                0.69178,                 1.2699,                0.98062,                 0.9697,                0.96985,                0.80105,                0.74411,                0.46335,                 1.1328,              0.0054163,              0.0054163,              0.0054163
                    465,                0.98711,                0.71257,                  1.275,                0.97854,                 0.9697,                0.96929,                0.81193,                0.72734,                0.46526,                 1.1216,              0.0054064,              0.0054064,              0.0054064
                    466,                 1.1417,                0.81969,                 1.3345,                0.97749,                 0.9697,                0.96739,                0.77937,                 0.8379,                0.51253,                 1.1938,              0.0053965,              0.0053965,              0.0053965
                    467,                 1.0751,                  0.756,                 1.3357,                0.98198,                0.95455,                0.96707,                0.75582,                0.90084,                0.52719,                 1.2406,              0.0053866,              0.0053866,              0.0053866
                    468,                 1.2592,                0.90837,                 1.4595,                0.98542,                 0.9697,                 0.9737,                0.77076,                0.87492,                0.51382,                 1.2114,              0.0053767,              0.0053767,              0.0053767
                    469,                  1.084,                0.76963,                 1.3344,                0.74911,                0.93939,                0.96081,                0.73783,                0.88908,                0.98127,                 1.2303,              0.0053668,              0.0053668,              0.0053668
                    470,                 1.1103,                 0.8872,                 1.3687,                0.67827,                0.90066,                0.93593,                0.71246,                0.91381,                 1.3492,                  1.265,              0.0053569,              0.0053569,              0.0053569
                    471,                 1.0978,                0.80624,                 1.3491,                0.72868,                0.90526,                0.96412,                0.75058,                 0.8594,                 1.0136,                 1.2138,               0.005347,               0.005347,               0.005347
                    472,                 1.0285,                0.78375,                 1.3022,                0.90654,                 0.9253,                0.96553,                0.77194,                0.80659,                0.61792,                 1.1749,              0.0053371,              0.0053371,              0.0053371
                    473,                 1.0437,                0.77045,                 1.3182,                0.93804,                0.94078,                0.96643,                0.78373,                0.78303,                0.57778,                  1.165,              0.0053272,              0.0053272,              0.0053272
                    474,                 1.0476,                0.75487,                 1.2639,                0.91136,                0.93897,                0.96613,                0.78745,                0.79369,                0.58026,                 1.1722,              0.0053173,              0.0053173,              0.0053173
                    475,                0.97315,                0.71083,                 1.3015,                0.90496,                0.96365,                0.96664,                0.77008,                0.84418,                0.56041,                  1.212,              0.0053074,              0.0053074,              0.0053074
                    476,                0.99012,                0.73804,                 1.2449,                0.97146,                0.93788,                  0.953,                0.73937,                0.91107,                0.56313,                 1.2782,              0.0052975,              0.0052975,              0.0052975
                    477,                 1.0039,                0.72667,                 1.2596,                 0.9734,                0.93062,                0.95016,                0.71785,                0.94407,                0.59144,                 1.3049,              0.0052876,              0.0052876,              0.0052876
                    478,                0.98638,                0.74131,                 1.2717,                0.98266,                0.92273,                 0.9555,                0.72309,                0.91904,                0.59575,                 1.2814,              0.0052777,              0.0052777,              0.0052777
                    479,                 1.0031,                0.74771,                 1.2894,                0.92344,                 0.9247,                0.94384,                0.73643,                0.86962,                0.68408,                 1.2495,              0.0052678,              0.0052678,              0.0052678
                    480,                0.94313,                 0.6452,                 1.2336,                0.91533,                0.94598,                0.95216,                0.74248,                0.88043,                0.79457,                 1.2552,              0.0052579,              0.0052579,              0.0052579
                    481,                0.93148,                0.72835,                 1.2545,                0.98419,                 0.9697,                0.96532,                   0.78,                0.78796,                0.64635,                 1.1603,               0.005248,               0.005248,               0.005248
                    482,                0.95779,                0.68925,                 1.2813,                0.99152,                 0.9697,                0.96596,                0.79434,                0.74766,                0.48762,                 1.1422,              0.0052381,              0.0052381,              0.0052381
                    483,                0.93101,                0.67992,                 1.2645,                0.98238,                0.95058,                0.96709,                0.79362,                0.73291,                0.49316,                 1.1456,              0.0052282,              0.0052282,              0.0052282
                    484,                  1.072,                0.75597,                  1.309,                0.99382,                0.94115,                0.96803,                0.79719,                0.73393,                0.51267,                 1.1466,              0.0052183,              0.0052183,              0.0052183
                    485,                 1.0268,                0.73855,                 1.2736,                0.99585,                0.95259,                0.96851,                 0.7957,                0.74811,                0.49761,                 1.1464,              0.0052084,              0.0052084,              0.0052084
                    486,                0.97832,                0.64391,                 1.2707,                0.98104,                0.95734,                 0.9774,                  0.772,                0.78261,                0.52489,                 1.1655,              0.0051985,              0.0051985,              0.0051985
                    487,                  1.051,                0.76188,                 1.3038,                0.86029,                0.82186,                0.89655,                0.68363,                0.92361,                 1.0115,                 1.2922,              0.0051886,              0.0051886,              0.0051886
                    488,                0.97782,                0.70835,                 1.2507,                0.73398,                0.66188,                0.76528,                0.55353,                 1.1124,                 1.5249,                 1.4729,              0.0051787,              0.0051787,              0.0051787
                    489,                0.96009,                0.71009,                 1.2361,                0.70242,                0.69253,                0.77651,                0.54555,                 1.0997,                 1.5628,                 1.4348,              0.0051688,              0.0051688,              0.0051688
                    490,                 1.0161,                0.69051,                 1.2558,                0.82608,                0.90112,                0.95287,                0.70682,                0.92008,                0.98495,                 1.2808,              0.0051589,              0.0051589,              0.0051589
                    491,                 1.0463,                0.70091,                 1.2466,                0.97262,                 0.9697,                0.96811,                 0.7565,                 0.8182,                 0.4885,                 1.1742,               0.005149,               0.005149,               0.005149
                    492,                0.96986,                0.68928,                 1.2455,                0.98798,                 0.9697,                0.96965,                0.77912,                0.78284,                0.48849,                 1.1439,              0.0051391,              0.0051391,              0.0051391
                    493,                 1.0808,                0.73425,                 1.3549,                0.98914,                 0.9697,                0.96875,                0.77601,                0.78997,                0.50425,                 1.1487,              0.0051292,              0.0051292,              0.0051292
                    494,                0.94807,                0.68794,                  1.221,                0.98654,                 0.9697,                0.96775,                0.77781,                0.78278,                0.49948,                 1.1433,              0.0051193,              0.0051193,              0.0051193
                    495,                 1.1032,                0.72841,                 1.3506,                0.94509,                0.94302,                 0.9676,                0.78354,                 0.7514,                 0.5386,                 1.1137,              0.0051094,              0.0051094,              0.0051094
                    496,                 1.0514,                0.76376,                 1.3232,                0.91239,                0.92511,                0.96752,                0.76012,                0.82892,                0.58196,                 1.1605,              0.0050995,              0.0050995,              0.0050995
                    497,                0.98175,                0.68941,                 1.2692,                0.94902,                0.91113,                0.96577,                 0.7421,                0.91367,                0.55691,                 1.2266,              0.0050896,              0.0050896,              0.0050896
                    498,                 1.0074,                0.81918,                 1.3131,                0.97096,                0.95234,                0.96469,                0.73516,                0.87759,                 0.5861,                 1.2234,              0.0050797,              0.0050797,              0.0050797
                    499,                0.83618,                0.59898,                 1.1823,                0.97771,                0.94555,                0.96475,                0.75365,                0.82169,                0.54863,                 1.1931,              0.0050698,              0.0050698,              0.0050698
                    500,                 1.0191,                0.74543,                 1.2961,                0.98116,                0.94973,                 0.9648,                0.77317,                 0.7675,                0.47417,                 1.1484,              0.0050599,              0.0050599,              0.0050599
                    501,                 1.0535,                0.73506,                 1.3139,                0.86843,                0.93629,                0.95299,                0.77174,                0.74898,                 0.5512,                 1.1278,                0.00505,                0.00505,                0.00505
                    502,                 1.0766,                0.76314,                 1.3361,                0.73854,                0.87741,                0.93188,                0.76643,                0.76572,                0.94778,                 1.1383,              0.0050401,              0.0050401,              0.0050401
                    503,                0.93219,                0.79681,                 1.2618,                0.75792,                0.87799,                0.94589,                0.77169,                0.79485,                0.90189,                 1.1512,              0.0050302,              0.0050302,              0.0050302
                    504,                0.94799,                0.69981,                 1.2208,                0.87234,                0.91777,                0.96151,                  0.776,                0.79327,                0.58965,                 1.1464,              0.0050203,              0.0050203,              0.0050203
                    505,                 1.0461,                0.78315,                 1.3186,                0.99148,                 0.9697,                 0.9725,                0.80053,                0.76207,                0.42777,                 1.1293,              0.0050104,              0.0050104,              0.0050104
                    506,                0.97017,                0.68169,                 1.2288,                0.99312,                 0.9697,                0.97368,                0.82152,                0.71609,                0.42125,                 1.1047,              0.0050005,              0.0050005,              0.0050005
                    507,                0.95843,                0.71584,                 1.2189,                0.95903,                0.93362,                 0.9655,                 0.7988,                0.73356,                 0.5791,                 1.1214,              0.0049906,              0.0049906,              0.0049906
                    508,                0.97925,                0.74372,                 1.2491,                 0.9327,                0.80466,                0.95605,                0.74934,                0.83313,                0.94098,                 1.2025,              0.0049807,              0.0049807,              0.0049807
                    509,                0.93664,                0.69384,                 1.2348,                0.82876,                0.81831,                0.90064,                0.69397,                0.92107,                 1.1018,                  1.255,              0.0049708,              0.0049708,              0.0049708
                    510,                0.97166,                0.76122,                 1.2632,                 0.8275,                0.86669,                0.91927,                0.71186,                 0.8886,                0.85448,                 1.2262,              0.0049609,              0.0049609,              0.0049609
                    511,                 0.9386,                0.64832,                 1.2132,                0.94557,                0.90538,                0.97286,                  0.769,                0.84116,                0.59427,                 1.1964,               0.004951,               0.004951,               0.004951
                    512,                 1.0118,                 0.7486,                 1.3231,                0.95313,                0.93964,                  0.975,                0.78603,                0.78874,                0.50635,                 1.1634,              0.0049411,              0.0049411,              0.0049411
                    513,                 1.0011,                0.67098,                 1.2636,                0.95901,                 0.9697,                0.97531,                0.80436,                0.72589,                0.43876,                 1.1213,              0.0049312,              0.0049312,              0.0049312
                    514,                0.97949,                0.67808,                 1.2759,                0.98116,                0.95641,                0.97638,                0.81862,                0.70962,                0.42353,                 1.1087,              0.0049213,              0.0049213,              0.0049213
                    515,                0.99596,                0.70543,                 1.2834,                0.98865,                 0.9697,                0.97173,                0.80701,                0.71556,                0.41113,                  1.114,              0.0049114,              0.0049114,              0.0049114
                    516,                0.99337,                0.67744,                 1.2425,                0.97718,                0.96437,                 0.9694,                0.79687,                0.72864,                0.42658,                 1.1221,              0.0049015,              0.0049015,              0.0049015
                    517,                0.96674,                 0.7129,                 1.2659,                0.98936,                0.96775,                0.96888,                0.81686,                 0.7036,                0.41948,                 1.1076,              0.0048916,              0.0048916,              0.0048916
                    518,                0.97278,                0.71201,                 1.2938,                0.99368,                 0.9697,                0.96965,                0.82037,                0.70378,                0.40506,                 1.1079,              0.0048817,              0.0048817,              0.0048817
                    519,                 0.9963,                0.77845,                 1.2625,                  0.988,                 0.9697,                0.96847,                 0.8079,                 0.7509,                0.42007,                 1.1383,              0.0048718,              0.0048718,              0.0048718
                    520,                0.95407,                0.69123,                 1.2598,                0.97044,                0.94022,                 0.9821,                0.77086,                0.82674,                0.54056,                  1.201,              0.0048619,              0.0048619,              0.0048619
                    521,                 1.0207,                0.76629,                 1.3028,                0.93795,                0.90865,                 0.9767,                0.73267,                0.90557,                0.69684,                 1.2846,               0.004852,               0.004852,               0.004852
                    522,                0.94604,                0.67119,                 1.2279,                0.97385,                0.94043,                0.97875,                0.74626,                0.87274,                 0.6614,                 1.2471,              0.0048421,              0.0048421,              0.0048421
                    523,                0.97334,                0.69816,                 1.2405,                0.95327,                0.97098,                  0.981,                0.77225,                0.79913,                0.57185,                 1.1752,              0.0048322,              0.0048322,              0.0048322
                    524,                0.91542,                0.62614,                 1.2004,                0.95882,                 0.9697,                0.96387,                0.77986,                0.76906,                0.51631,                 1.1441,              0.0048223,              0.0048223,              0.0048223
                    525,                 1.0108,                0.73263,                  1.291,                0.91516,                0.92884,                0.95241,                0.78021,                 0.7682,                0.60255,                 1.1411,              0.0048124,              0.0048124,              0.0048124
                    526,                0.94795,                0.66395,                 1.2448,                 0.8086,                0.90319,                0.90661,                0.73398,                 0.8301,                0.87359,                  1.186,              0.0048025,              0.0048025,              0.0048025
                    527,                 1.0066,                0.69578,                 1.2958,                0.80791,                0.84897,                0.89495,                0.71967,                0.86652,                0.93363,                  1.224,              0.0047926,              0.0047926,              0.0047926
                    528,                 1.0721,                0.76295,                 1.2881,                0.86216,                0.93636,                0.95797,                0.78488,                0.79158,                0.63871,                 1.1662,              0.0047827,              0.0047827,              0.0047827
                    529,                 1.0421,                0.74431,                 1.2612,                0.98808,                0.95672,                0.96782,                0.81429,                0.70411,                0.43728,                 1.1016,              0.0047728,              0.0047728,              0.0047728
                    530,                0.98601,                0.70852,                 1.2635,                0.99073,                0.96528,                0.96632,                0.81894,                0.68871,                0.43604,                 1.0903,              0.0047629,              0.0047629,              0.0047629
                    531,                 1.0257,                0.73164,                  1.307,                0.98109,                0.96148,                 0.9659,                0.80579,                0.70219,                0.49589,                 1.1039,               0.004753,               0.004753,               0.004753
                    532,                0.97513,                0.70848,                 1.2249,                0.97888,                0.95942,                 0.9656,                0.80825,                0.70702,                0.49515,                  1.103,              0.0047431,              0.0047431,              0.0047431
                    533,                 1.0235,                0.75374,                 1.2958,                0.97691,                0.95804,                0.96694,                0.80369,                0.71975,                0.49371,                 1.1113,              0.0047332,              0.0047332,              0.0047332
                    534,                0.96138,                0.61805,                 1.2029,                 0.9741,                0.94757,                0.96677,                0.75813,                 0.8203,                0.51609,                 1.1726,              0.0047233,              0.0047233,              0.0047233
                    535,                  1.046,                0.71141,                 1.3265,                0.97662,                0.95328,                0.96746,                0.73463,                 0.8878,                0.51511,                 1.2196,              0.0047134,              0.0047134,              0.0047134
                    536,                0.98715,                0.68292,                  1.294,                 0.9925,                0.96606,                   0.97,                 0.7766,                0.78897,                0.45355,                 1.1544,              0.0047035,              0.0047035,              0.0047035
                    537,                0.98122,                0.67347,                 1.2514,                0.99214,                 0.9697,                0.97032,                0.82463,                0.67809,                0.40361,                 1.0925,              0.0046936,              0.0046936,              0.0046936
                    538,                0.97093,                0.67704,                 1.2403,                0.98584,                 0.9697,                0.96902,                0.81206,                0.71004,                0.41043,                 1.1044,              0.0046837,              0.0046837,              0.0046837
                    539,                0.92109,                0.68225,                 1.2346,                 0.9869,                 0.9697,                0.96775,                0.81736,                 0.7058,                 0.4142,                 1.0996,              0.0046738,              0.0046738,              0.0046738
                    540,                0.94843,                0.66448,                 1.1998,                0.99088,                 0.9697,                0.96682,                0.83101,                0.68094,                0.42147,                 1.0874,              0.0046639,              0.0046639,              0.0046639
                    541,                0.87681,                0.64514,                 1.2004,                0.99137,                 0.9697,                0.96699,                0.83732,                0.66243,                0.41895,                 1.0772,               0.004654,               0.004654,               0.004654
                    542,                0.93395,                0.64651,                 1.2372,                 0.9916,                 0.9697,                0.96923,                0.82123,                0.66385,                0.41313,                 1.0723,              0.0046441,              0.0046441,              0.0046441
                    543,                0.91424,                0.61438,                 1.2024,                0.99184,                 0.9697,                0.97123,                0.82338,                0.67805,                0.41027,                 1.0764,              0.0046342,              0.0046342,              0.0046342
                    544,                0.96848,                0.62934,                 1.2116,                0.97379,                0.95303,                0.97068,                 0.8049,                0.73293,                 0.4279,                 1.1065,              0.0046243,              0.0046243,              0.0046243
                    545,                0.94637,                0.62007,                 1.1912,                0.97006,                0.94347,                0.96742,                0.79169,                0.77682,                0.45516,                 1.1422,              0.0046144,              0.0046144,              0.0046144
                    546,                0.92767,                0.63658,                 1.2239,                0.97491,                0.94841,                0.96724,                 0.7769,                0.79724,                0.48781,                 1.1624,              0.0046045,              0.0046045,              0.0046045
                    547,                0.87546,                0.62882,                 1.2308,                 0.9698,                0.95314,                0.96865,                0.79878,                0.75386,                0.50114,                 1.1313,              0.0045946,              0.0045946,              0.0045946
                    548,                0.96348,                0.68593,                 1.2539,                0.94534,                0.93913,                0.96929,                0.81042,                0.68986,                0.51636,                 1.0996,              0.0045847,              0.0045847,              0.0045847
                    549,                0.96141,                0.60204,                 1.2538,                0.94841,                 0.9538,                0.96871,                0.81753,                0.69147,                0.50035,                 1.0963,              0.0045748,              0.0045748,              0.0045748
                    550,                0.93501,                0.64589,                 1.2282,                0.94314,                 0.9394,                 0.9663,                0.80303,                0.73615,                0.55199,                 1.1363,              0.0045649,              0.0045649,              0.0045649
                    551,                0.94274,                0.62547,                  1.216,                0.94891,                 0.8675,                0.96166,                0.76569,                0.77566,                0.79482,                 1.2039,               0.004555,               0.004555,               0.004555
                    552,                0.99248,                0.69524,                 1.2427,                 0.9703,                0.85807,                 0.9472,                0.73451,                0.84889,                0.83622,                 1.2556,              0.0045451,              0.0045451,              0.0045451
                    553,                  1.089,                0.70903,                 1.3158,                0.96843,                0.94805,                0.96362,                0.74052,                0.88052,                0.62562,                 1.2337,              0.0045352,              0.0045352,              0.0045352
                    554,                 1.0635,                0.72917,                 1.3044,                0.99025,                0.95754,                0.96946,                0.76987,                0.83789,                 0.4702,                 1.1819,              0.0045253,              0.0045253,              0.0045253
                    555,                 1.0035,                0.64962,                 1.2515,                0.99261,                 0.9697,                0.97187,                0.80649,                0.72742,                0.42577,                 1.1103,              0.0045154,              0.0045154,              0.0045154
                    556,                0.91801,                 0.6716,                 1.2645,                0.99091,                 0.9697,                 0.9725,                 0.7803,                 0.8219,                0.45544,                 1.1763,              0.0045055,              0.0045055,              0.0045055
                    557,                 1.0408,                0.70623,                 1.3144,                0.98643,                0.96903,                0.97187,                 0.7592,                0.92493,                0.48007,                 1.2469,              0.0044956,              0.0044956,              0.0044956
                    558,                  1.018,                0.61863,                 1.2729,                0.98298,                 0.9697,                0.97147,                0.78679,                 0.8123,                0.45538,                 1.1688,              0.0044857,              0.0044857,              0.0044857
                    559,                0.91793,                0.62315,                 1.2122,                0.99507,                 0.9697,                0.97089,                0.81103,                0.70899,                0.42604,                 1.1125,              0.0044758,              0.0044758,              0.0044758
                    560,                0.93333,                0.60311,                 1.2618,                0.99285,                 0.9697,                0.97059,                0.80596,                0.75237,                0.42705,                 1.1409,              0.0044659,              0.0044659,              0.0044659
