                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                 1.1018,                0.86609,                 1.3394,                0.95895,                      1,                0.99152,                0.73244,                0.94457,                 1.0009,                 1.1427,               0.007558,               0.007558,               0.007558
                    150,                 1.1746,                0.92869,                 1.4293,                0.98409,                0.99332,                  0.995,                0.74612,                 0.9026,                 1.1056,                 1.1391,              0.0075415,              0.0075415,              0.0075415
                    151,                 1.1245,                0.90231,                 1.3642,                0.88399,                0.86789,                0.95044,                0.69566,                0.97766,                 1.4603,                 1.2177,               0.007525,               0.007525,               0.007525
                    152,                 1.1144,                0.95953,                 1.3745,                0.98034,                0.98643,                  0.995,                0.76782,                0.90303,                 1.1581,                 1.1504,              0.0075085,              0.0075085,              0.0075085
                    153,                 1.1159,                0.87926,                 1.3799,                0.94677,                 0.5965,                0.64165,                0.47478,                 1.3664,                 1.9676,                 1.6565,               0.007492,               0.007492,               0.007492
                    154,                 1.1385,                0.90674,                 1.4002,                0.87167,                0.48138,                0.51872,                0.32794,                 2.0182,                 2.7925,                 2.3505,              0.0074755,              0.0074755,              0.0074755
                    155,                 1.1181,                0.86429,                 1.3987,                0.90088,                0.63959,                0.72656,                0.44251,                 1.6232,                 1.4957,                 1.7916,               0.007459,               0.007459,               0.007459
                    156,                  1.067,                0.86465,                 1.3431,                0.96642,                0.98413,                 0.9913,                 0.7696,                0.87525,                 0.7201,                 1.0937,              0.0074425,              0.0074425,              0.0074425
                    157,                 1.1124,                 0.8732,                 1.3527,                0.87512,                 0.9472,                0.88596,                0.71485,                0.84203,                0.82694,                 1.0769,               0.007426,               0.007426,               0.007426
                    158,                   1.05,                0.88382,                 1.2786,                 0.9006,                0.86609,                0.91335,                0.71129,                0.85734,                 1.1607,                 1.0834,              0.0074095,              0.0074095,              0.0074095
                    159,                 1.1135,                0.89524,                 1.3228,                0.94668,                0.98952,                0.99026,                0.72953,                0.91821,                0.95389,                 1.1069,               0.007393,               0.007393,               0.007393
                    160,                 1.1038,                0.92747,                 1.3284,                0.89986,                0.96549,                0.98693,                0.70372,                 1.0085,                0.78759,                 1.1833,              0.0073765,              0.0073765,              0.0073765
                    161,                 1.1147,                0.92868,                 1.3892,                0.96458,                0.98746,                  0.995,                0.77307,                0.88008,                0.68206,                 1.1056,                0.00736,                0.00736,                0.00736
                    162,                 1.1509,                0.91405,                 1.3952,                0.83773,                0.80119,                 0.8712,                0.61233,                 1.0246,                0.93843,                 1.2317,              0.0073435,              0.0073435,              0.0073435
                    163,                  1.047,                0.82095,                 1.3278,                0.72388,                0.73008,                0.73711,                 0.4448,                 1.4497,                 1.3975,                 1.6551,               0.007327,               0.007327,               0.007327
                    164,                 1.0447,                0.89318,                  1.331,                0.57541,                 0.7246,                0.61583,                0.42887,                 1.3549,                 1.5506,                 1.5852,              0.0073105,              0.0073105,              0.0073105
                    165,                  1.102,                0.87227,                 1.3971,                0.87582,                0.79881,                0.86137,                0.64072,                 1.0203,                0.96837,                 1.2628,               0.007294,               0.007294,               0.007294
                    166,                 1.0891,                0.84417,                 1.3161,                 0.9953,                      1,                  0.995,                0.80153,                0.83746,                0.62573,                 1.0727,              0.0072775,              0.0072775,              0.0072775
                    167,                 1.0305,                0.81954,                 1.3051,                0.99489,                      1,                  0.995,                 0.7535,                0.94805,                0.59305,                 1.1399,               0.007261,               0.007261,               0.007261
                    168,                 1.0854,                0.80002,                 1.3294,                0.77032,                0.87607,                0.90837,                0.69225,                0.86706,                0.78098,                 1.1034,              0.0072445,              0.0072445,              0.0072445
                    169,                 1.0229,                0.76141,                 1.2772,                0.60614,                0.67367,                0.70613,                0.51228,                0.93394,                 1.1156,                 1.1619,               0.007228,               0.007228,               0.007228
                    170,                 1.0709,                0.80177,                 1.3007,                0.90402,                0.87638,                0.98221,                0.73737,                0.89875,                0.80619,                 1.1238,              0.0072115,              0.0072115,              0.0072115
                    171,                 0.9543,                0.73188,                 1.2209,                0.98299,                0.95852,                  0.995,                0.79066,                0.78984,                0.63524,                 1.0417,               0.007195,               0.007195,               0.007195
                    172,                0.99603,                0.76202,                 1.2657,                0.80968,                0.97773,                0.95816,                0.75923,                 0.8237,                0.75678,                 1.0689,              0.0071785,              0.0071785,              0.0071785
                    173,                 1.0126,                0.75807,                 1.3089,                0.95235,                0.87063,                 0.9659,                0.75306,                0.85958,                0.79266,                 1.1037,               0.007162,               0.007162,               0.007162
                    174,                0.97837,                0.78018,                 1.2933,                0.94087,                0.74641,                 0.9284,                0.73109,                0.78448,                0.83989,                 1.0495,              0.0071455,              0.0071455,              0.0071455
                    175,                 1.0786,                0.76359,                  1.345,                0.62118,                0.91477,                0.78212,                0.62584,                0.74235,                0.98972,                  1.031,               0.007129,               0.007129,               0.007129
                    176,                 1.0189,                0.76157,                 1.2878,                0.51513,                0.60008,                 0.6838,                0.54638,                0.82207,                 1.8319,                 1.0742,              0.0071125,              0.0071125,              0.0071125
                    177,                 1.0115,                0.75222,                 1.3159,                0.51417,                0.61121,                0.69475,                0.56116,                0.80225,                 1.6852,                 1.0581,               0.007096,               0.007096,               0.007096
                    178,                0.96528,                 0.7382,                 1.2629,                0.62148,                0.89617,                0.79203,                0.64564,                0.75079,                0.95329,                 1.0136,              0.0070795,              0.0070795,              0.0070795
                    179,                0.97852,                0.72616,                 1.3096,                0.96065,                0.96825,                0.98224,                0.80375,                0.74094,                0.57792,                 1.0076,               0.007063,               0.007063,               0.007063
                    180,                 1.0018,                0.74484,                 1.2637,                0.88295,                0.83476,                0.94918,                0.69443,                0.91085,                0.73003,                 1.1387,              0.0070465,              0.0070465,              0.0070465
                    181,                0.97983,                0.70042,                 1.2328,                0.79708,                0.86503,                0.90934,                0.56526,                 1.1828,                0.92313,                 1.3714,                0.00703,                0.00703,                0.00703
                    182,                 1.0411,                0.67756,                  1.251,                 0.9344,                0.71182,                0.74534,                0.53033,                 1.3036,                 1.3542,                 1.5148,              0.0070135,              0.0070135,              0.0070135
                    183,                 1.0098,                0.74073,                 1.2368,                0.93846,                0.76948,                0.82368,                0.61799,                 1.1244,                 1.0146,                 1.3191,               0.006997,               0.006997,               0.006997
                    184,                 1.0939,                 0.8021,                 1.3017,                0.99217,                      1,                  0.995,                0.77714,                0.87485,                0.53771,                  1.098,              0.0069805,              0.0069805,              0.0069805
                    185,                0.98878,                0.75089,                 1.2525,                0.97339,                0.99135,                  0.995,                0.79784,                0.81521,                0.58115,                 1.0463,               0.006964,               0.006964,               0.006964
                    186,                 1.0776,                0.78448,                 1.3339,                0.97138,                0.99525,                  0.995,                0.78879,                0.91421,                0.80064,                  1.119,              0.0069475,              0.0069475,              0.0069475
                    187,                 1.1062,                 0.8003,                 1.3069,                0.99342,                      1,                  0.995,                 0.8057,                0.85652,                0.75406,                 1.0883,               0.006931,               0.006931,               0.006931
                    188,                0.99601,                0.73828,                 1.2361,                 0.9522,                0.98413,                0.99032,                0.76225,                 0.9215,                0.84007,                 1.1567,              0.0069145,              0.0069145,              0.0069145
                    189,                 1.0016,                0.79201,                 1.2709,                0.96585,                0.98413,                0.99439,                0.79552,                0.85285,                 0.7438,                 1.0839,               0.006898,               0.006898,               0.006898
                    190,                 1.0218,                0.79357,                  1.279,                0.94193,                0.97829,                0.98868,                0.80525,                 0.7769,                0.61523,                 1.0268,              0.0068815,              0.0068815,              0.0068815
                    191,                 1.0033,                0.72703,                 1.2708,                  0.968,                 0.9939,                  0.995,                0.79488,                0.77413,                0.58929,                 1.0263,               0.006865,               0.006865,               0.006865
                    192,                0.99144,                0.70414,                 1.2452,                0.74865,                0.84269,                0.81638,                0.62627,                0.86179,                0.89067,                 1.0938,              0.0068485,              0.0068485,              0.0068485
                    193,                 1.0132,                0.74319,                 1.2275,                0.96816,                0.95238,                0.98182,                0.78634,                0.78036,                0.58019,                 1.0314,               0.006832,               0.006832,               0.006832
                    194,                0.94562,                0.70197,                 1.1976,                0.99343,                      1,                  0.995,                0.76961,                0.85656,                0.51079,                 1.0863,              0.0068155,              0.0068155,              0.0068155
                    195,                0.98577,                0.70154,                 1.2658,                 0.9953,                      1,                  0.995,                0.80611,                0.74225,                0.47359,                 1.0124,               0.006799,               0.006799,               0.006799
                    196,                0.91215,                0.66946,                 1.2067,                0.99391,                      1,                  0.995,                0.81238,                0.75479,                0.48265,                   1.02,              0.0067825,              0.0067825,              0.0067825
                    197,                0.96609,                0.67148,                 1.2276,                0.98469,                0.81916,                0.92392,                0.68694,                0.91155,                 0.6344,                 1.1224,               0.006766,               0.006766,               0.006766
                    198,                 1.0961,                0.76917,                 1.3257,                0.97882,                0.98647,                0.99439,                 0.6706,                 1.1369,                0.64526,                 1.2334,              0.0067495,              0.0067495,              0.0067495
                    199,                 1.0493,                0.72927,                 1.3024,                0.91685,                0.97551,                0.98695,                0.67017,                 1.0508,                0.77075,                 1.2494,               0.006733,               0.006733,               0.006733
                    200,                0.95297,                 0.7028,                  1.219,                0.90534,                      1,                0.98323,                0.74232,                0.85644,                0.67869,                 1.0632,              0.0067165,              0.0067165,              0.0067165
                    201,                 0.9556,                0.64319,                 1.2026,                0.94308,                      1,                0.99288,                0.82055,                0.71028,                0.53099,                0.99195,                 0.0067,                 0.0067,                 0.0067
                    202,                0.93824,                0.64708,                 1.1937,                0.82711,                0.97366,                 0.9482,                0.72185,                0.82102,                0.56572,                 1.0542,              0.0066835,              0.0066835,              0.0066835
                    203,                0.91025,                0.62656,                 1.1692,                 0.8329,                0.98435,                0.96528,                0.78186,                0.72637,                0.51522,                 1.0091,               0.006667,               0.006667,               0.006667
                    204,                 1.0817,                0.71286,                 1.2329,                0.78247,                0.80249,                0.86197,                0.68119,                0.79601,                0.80859,                 1.0286,              0.0066505,              0.0066505,              0.0066505
                    205,                 1.0184,                0.72544,                 1.2037,                0.63773,                 0.7195,                0.75131,                0.60682,                0.77742,                 1.0598,                 1.0198,               0.006634,               0.006634,               0.006634
                    206,                0.96057,                0.71008,                 1.1889,                0.86979,                0.90476,                0.96391,                0.75501,                0.79183,                0.70592,                 1.0351,              0.0066175,              0.0066175,              0.0066175
                    207,                0.92091,                0.63981,                 1.1769,                0.90239,                0.97877,                0.98485,                0.75106,                0.84145,                0.62694,                 1.0548,               0.006601,               0.006601,               0.006601
                    208,                0.92431,                0.66335,                 1.2228,                0.99335,                      1,                  0.995,                0.84574,                0.69302,                0.49835,                 0.9756,              0.0065845,              0.0065845,              0.0065845
                    209,                 0.9236,                 0.6611,                 1.1945,                0.99362,                      1,                  0.995,                0.83042,                0.76954,                0.50061,                 1.0122,               0.006568,               0.006568,               0.006568
                    210,                0.95176,                0.68787,                 1.2415,                0.96395,                0.96739,                0.99276,                0.83512,                0.68603,                 0.5338,                0.97384,              0.0065515,              0.0065515,              0.0065515
                    211,                 0.9318,                0.69209,                 1.2236,                0.97924,                0.92838,                0.98708,                0.81678,                0.71919,                0.51896,                0.99949,               0.006535,               0.006535,               0.006535
                    212,                0.90525,                0.64831,                 1.1748,                0.96311,                0.94645,                0.99096,                0.77943,                0.77449,                0.55091,                 1.0191,              0.0065185,              0.0065185,              0.0065185
                    213,                0.86692,                0.61571,                 1.1497,                0.83337,                0.84614,                0.96323,                0.71396,                0.84794,                0.90495,                  1.048,               0.006502,               0.006502,               0.006502
                    214,                0.89409,                0.63993,                 1.1887,                0.90209,                      1,                0.98207,                0.81856,                0.69427,                0.47991,                0.97659,              0.0064855,              0.0064855,              0.0064855
                    215,                0.87723,                0.62318,                 1.1635,                0.99526,                      1,                  0.995,                0.83424,                0.69708,                0.43477,                 0.9824,               0.006469,               0.006469,               0.006469
                    216,                0.93606,                0.67416,                 1.2021,                 0.9922,                      1,                  0.995,                0.81789,                0.74398,                0.54046,                 1.0086,              0.0064525,              0.0064525,              0.0064525
                    217,                0.85022,                 0.6335,                  1.145,                 0.9693,                0.99394,                  0.995,                0.81375,                0.77136,                0.63153,                 1.0319,               0.006436,               0.006436,               0.006436
                    218,                0.95073,                0.67984,                 1.2128,                0.96185,                0.95842,                 0.9875,                0.80126,                0.79771,                0.58633,                 1.0339,              0.0064195,              0.0064195,              0.0064195
                    219,                0.93458,                0.64891,                 1.1895,                0.88859,                0.86244,                0.94454,                 0.7702,                0.75568,                0.68279,                 1.0131,               0.006403,               0.006403,               0.006403
                    220,                0.91693,                0.63592,                 1.1758,                0.84831,                0.91903,                 0.9463,                0.76582,                0.70808,                0.67198,                0.99133,              0.0063865,              0.0063865,              0.0063865
                    221,                0.92411,                0.63473,                 1.1934,                0.88001,                0.98413,                0.94995,                0.76813,                0.72326,                0.72019,                0.99286,                0.00637,                0.00637,                0.00637
                    222,                0.90438,                0.65146,                 1.2175,                0.69607,                0.80204,                0.81117,                0.65546,                0.81146,                 1.0455,                 1.0315,              0.0063535,              0.0063535,              0.0063535
                    223,                0.85922,                0.60854,                 1.1749,                0.97183,                0.97541,                0.98587,                0.80658,                0.79976,                0.70598,                 1.0259,               0.006337,               0.006337,               0.006337
                    224,                0.94604,                0.65375,                 1.2149,                0.99721,                      1,                  0.995,                0.83253,                0.67644,                0.42192,                0.96784,              0.0063205,              0.0063205,              0.0063205
                    225,                0.87209,                0.60348,                 1.1871,                0.98085,                      1,                  0.995,                0.80596,                0.76806,                  0.437,                 1.0314,               0.006304,               0.006304,               0.006304
                    226,                0.86196,                0.62018,                 1.1411,                0.99201,                0.98797,                0.99484,                0.81274,                0.73067,                0.46359,                 1.0188,              0.0062875,              0.0062875,              0.0062875
                    227,                0.95504,                0.64743,                 1.2017,                0.99428,                      1,                  0.995,                 0.8344,                0.69077,                0.44825,                0.97558,               0.006271,               0.006271,               0.006271
                    228,                0.95115,                0.64884,                 1.2075,                0.97838,                0.97068,                0.99297,                0.81497,                0.71238,                0.54558,                0.97538,              0.0062545,              0.0062545,              0.0062545
                    229,                0.90074,                0.61623,                 1.1747,                0.98828,                      1,                  0.995,                0.81489,                0.72732,                0.49306,                0.98474,               0.006238,               0.006238,               0.006238
                    230,                0.91249,                0.63367,                 1.1594,                0.99134,                0.76548,                0.85101,                0.68716,                0.86794,                0.82744,                 1.1492,              0.0062215,              0.0062215,              0.0062215
                    231,                0.96666,                0.64424,                 1.1551,                0.90298,                0.68458,                0.74685,                0.59257,                 1.0618,                 1.2768,                 1.3714,               0.006205,               0.006205,               0.006205
                    232,                0.98011,                0.65977,                 1.1622,                0.95135,                 0.7254,                 0.7946,                0.61242,                0.98441,                0.90266,                 1.2363,              0.0061885,              0.0061885,              0.0061885
                    233,                0.91014,                0.63956,                  1.164,                 0.9367,                0.96575,                0.97798,                0.74175,                0.86809,                 0.5447,                  1.078,               0.006172,               0.006172,               0.006172
                    234,                0.93962,                0.65383,                 1.1878,                0.99389,                      1,                  0.995,                0.83822,                0.70134,                0.47393,                0.97153,              0.0061555,              0.0061555,              0.0061555
                    235,                 0.8633,                0.60393,                 1.1359,                 0.8714,                0.91523,                0.95177,                0.74734,                0.83921,                0.68189,                 1.0466,               0.006139,               0.006139,               0.006139
                    236,                0.93194,                0.67336,                 1.1881,                0.89403,                0.96825,                 0.9863,                0.72513,                0.91438,                0.69591,                 1.1097,              0.0061225,              0.0061225,              0.0061225
                    237,                0.97937,                 0.7122,                 1.1903,                0.97157,                0.99589,                  0.995,                 0.8105,                0.77487,                0.50208,                 1.0185,               0.006106,               0.006106,               0.006106
                    238,                0.94838,                0.62965,                 1.1724,                0.93781,                0.98713,                  0.995,                0.79703,                0.81686,                 0.5686,                 1.0569,              0.0060895,              0.0060895,              0.0060895
                    239,                0.95665,                0.65232,                 1.1686,                0.96448,                0.98413,                0.99439,                0.83304,                0.70425,                 0.5326,                0.98951,               0.006073,               0.006073,               0.006073
                    240,                  0.955,                0.64813,                  1.208,                 0.9906,                      1,                  0.995,                0.81968,                0.78188,                0.44074,                 1.0113,              0.0060565,              0.0060565,              0.0060565
                    241,                0.95114,                0.63706,                 1.1551,                0.99189,                      1,                  0.995,                0.82354,                0.74204,                 0.4291,                0.99712,                0.00604,                0.00604,                0.00604
                    242,                0.87486,                0.64546,                 1.1591,                 0.4749,                 0.5915,                0.55378,                0.36579,                  1.506,                 2.3343,                 1.8141,              0.0060235,              0.0060235,              0.0060235
                    243,                0.96266,                0.63251,                 1.1997,                0.53492,                0.53983,                 0.5359,                0.34547,                 1.6307,                 2.3968,                 1.9513,               0.006007,               0.006007,               0.006007
                    244,                0.96952,                0.61422,                 1.1861,                0.98694,                 0.9709,                0.99453,                0.83959,                0.69932,                0.57979,                0.97946,              0.0059905,              0.0059905,              0.0059905
                    245,                0.86411,                0.61631,                 1.1153,                0.93179,                0.90586,                0.99347,                0.81998,                0.75129,                0.64563,                 1.0057,               0.005974,               0.005974,               0.005974
                    246,                0.95492,                0.62758,                 1.2032,                0.99591,                      1,                  0.995,                0.80887,                 0.7945,                0.53249,                 1.0409,              0.0059575,              0.0059575,              0.0059575
                    247,                0.92658,                0.62627,                 1.1888,                0.98325,                0.98413,                0.99439,                0.83257,                0.73319,                   0.56,                 1.0123,               0.005941,               0.005941,               0.005941
                    248,                0.93079,                0.63695,                 1.2049,                0.98739,                0.96825,                 0.9902,                0.82583,                0.72578,                0.51216,                 1.0059,              0.0059245,              0.0059245,              0.0059245
                    249,                0.96658,                 0.6305,                    1.2,                 0.8762,                0.96273,                0.98958,                0.83966,                 0.6648,                0.55416,                0.97015,               0.005908,               0.005908,               0.005908
                    250,                0.88327,                0.62263,                 1.1589,                0.84437,                0.83639,                0.95267,                 0.7867,                0.71627,                0.75662,                0.99162,              0.0058915,              0.0058915,              0.0058915
                    251,                 0.9132,                0.60924,                 1.1744,                0.76842,                0.93287,                0.98197,                 0.8063,                0.73617,                0.78305,                 1.0044,               0.005875,               0.005875,               0.005875
                    252,                0.87927,                0.64895,                 1.1805,                 0.8822,                0.97579,                0.96854,                 0.8099,                0.67443,                0.66094,                0.96987,              0.0058585,              0.0058585,              0.0058585
                    253,                0.84801,                0.62249,                 1.1362,                0.92861,                0.97641,                0.98967,                0.81781,                0.69196,                0.47135,                0.97689,               0.005842,               0.005842,               0.005842
                    254,                 0.9173,                0.60274,                 1.1578,                0.99026,                      1,                  0.995,                0.84616,                0.69508,                0.39911,                0.98288,              0.0058255,              0.0058255,              0.0058255
                    255,                0.83862,                0.62618,                  1.145,                0.99412,                      1,                  0.995,                0.84908,                0.67598,                0.40354,                0.97056,               0.005809,               0.005809,               0.005809
                    256,                0.84529,                0.60454,                 1.1338,                0.97003,                      1,                  0.995,                0.83479,                0.70234,                0.44458,                0.99087,              0.0057925,              0.0057925,              0.0057925
                    257,                0.86624,                0.61685,                 1.1239,                0.98299,                      1,                  0.995,                0.82793,                0.72883,                0.45722,                0.99859,               0.005776,               0.005776,               0.005776
                    258,                0.83548,                0.58653,                  1.113,                0.72127,                0.97059,                0.95918,                0.62463,                 1.0171,                 0.9075,                 1.2305,              0.0057595,              0.0057595,              0.0057595
                    259,                0.87743,                0.62267,                 1.1563,                0.75593,                0.97353,                0.95567,                0.63705,                0.97717,                0.80472,                 1.2056,               0.005743,               0.005743,               0.005743
                    260,                0.87886,                0.59804,                 1.1447,                0.99678,                      1,                  0.995,                0.84434,                0.68341,                0.41722,                0.97732,              0.0057265,              0.0057265,              0.0057265
                    261,                0.83818,                0.59527,                 1.1075,                0.99728,                      1,                  0.995,                0.83676,                0.73866,                0.41416,                 1.0046,                0.00571,                0.00571,                0.00571
                    262,                0.86302,                0.58707,                 1.1388,                0.99686,                      1,                  0.995,                0.84958,                0.67708,                0.40484,                0.97025,              0.0056935,              0.0056935,              0.0056935
                    263,                0.86982,                0.55286,                 1.1009,                0.99667,                      1,                  0.995,                0.84309,                0.69716,                0.40589,                0.97734,               0.005677,               0.005677,               0.005677
                    264,                  0.834,                0.56847,                 1.1049,                0.99174,                      1,                  0.995,                0.85613,                0.60776,                0.38948,                0.94418,              0.0056605,              0.0056605,              0.0056605
                    265,                0.83359,                0.57843,                 1.1184,                0.99009,                      1,                  0.995,                0.84649,                0.63774,                0.38965,                 0.9473,               0.005644,               0.005644,               0.005644
                    266,                0.81747,                0.58724,                 1.0972,                0.93685,                      1,                0.99296,                0.83563,                0.68253,                0.42217,                0.97313,              0.0056275,              0.0056275,              0.0056275
                    267,                0.84345,                0.57472,                 1.1246,                0.92392,                0.86443,                0.96544,                0.76662,                0.77045,                 0.6343,                 1.0343,               0.005611,               0.005611,               0.005611
                    268,                0.83172,                0.56407,                 1.1088,                0.95531,                0.92063,                0.98985,                0.81548,                0.71944,                0.56815,                 1.0094,              0.0055945,              0.0055945,              0.0055945
                    269,                0.79782,                0.55583,                 1.0994,                0.97388,                      1,                  0.995,                0.83935,                 0.6479,                 0.4541,                0.95428,               0.005578,               0.005578,               0.005578
                    270,                0.83845,                0.53694,                 1.0877,                0.99619,                      1,                  0.995,                0.85764,                0.65108,                0.38672,                 0.9566,              0.0055615,              0.0055615,              0.0055615
                    271,                0.83573,                0.53573,                 1.0883,                0.99603,                      1,                  0.995,                0.84493,                0.70083,                0.40522,                0.98304,               0.005545,               0.005545,               0.005545
                    272,                0.82626,                0.54948,                 1.0867,                0.98792,                0.98219,                  0.991,                0.84018,                0.68728,                0.42971,                0.96881,              0.0055285,              0.0055285,              0.0055285
                    273,                0.77154,                0.50286,                 1.0484,                0.98055,                0.99036,                0.99484,                 0.8432,                  0.672,                0.41206,                0.95796,               0.005512,               0.005512,               0.005512
                    274,                 0.8813,                0.59324,                 1.1586,                0.96961,                0.96825,                0.99307,                0.82307,                   0.69,                0.47411,                0.97503,              0.0054955,              0.0054955,              0.0054955
                    275,                0.87599,                 0.5954,                 1.1352,                0.97482,                0.96825,                0.99307,                0.80508,                0.71357,                0.47343,                0.98593,               0.005479,               0.005479,               0.005479
                    276,                0.85915,                0.58062,                 1.1555,                0.99532,                      1,                  0.995,                0.84906,                0.62717,                0.37808,                0.94544,              0.0054625,              0.0054625,              0.0054625
                    277,                 0.8673,                0.56341,                  1.117,                0.99587,                      1,                  0.995,                0.84208,                0.64284,                0.38537,                0.94692,               0.005446,               0.005446,               0.005446
                    278,                 0.8801,                0.57604,                 1.1188,                0.98465,                0.98413,                0.98967,                0.84563,                 0.6156,                0.41146,                0.94281,              0.0054295,              0.0054295,              0.0054295
                    279,                0.83768,                0.53889,                 1.1171,                0.98321,                0.96825,                0.98461,                0.83031,                0.63702,                0.44148,                0.95874,               0.005413,               0.005413,               0.005413
                    280,                0.82048,                0.53501,                  1.085,                 0.9887,                0.98413,                0.98727,                0.82654,                0.69434,                0.43839,                0.99103,              0.0053965,              0.0053965,              0.0053965
                    281,                0.80087,                0.54886,                 1.0923,                0.99148,                0.98413,                  0.991,                0.82964,                 0.6955,                0.42412,                0.99084,                0.00538,                0.00538,                0.00538
                    282,                 0.8153,                0.53858,                 1.0949,                0.97563,                0.96825,                0.98882,                  0.812,                0.74476,                0.48524,                 1.0074,              0.0053635,              0.0053635,              0.0053635
